"ensembl_gene_id","LT.HSC_001","LT.HSC_002","LT.HSC_003","LT.HSC_004","LT.HSC_006","LT.HSC_009","LT.HSC_010","LT.HSC_012","LT.HSC_013","LT.HSC_014","LT.HSC_015","LT.HSC_016","LT.HSC_017","LT.HSC_018","LT.HSC_020","LT.HSC_021","LT.HSC_022","LT.HSC_023","LT.HSC_024","LT.HSC_026","LT.HSC_028","LT.HSC_031","LT.HSC_032","LT.HSC_033","LT.HSC_034","LT.HSC_036","LT.HSC_039","LT.HSC_040","LT.HSC_041","LT.HSC_043","LT.HSC_044","LT.HSC_045","LT.HSC_046","LT.HSC_049","LT.HSC_050","LT.HSC_051","LT.HSC_052","LT.HSC_054","LT.HSC_055","LT.HSC_056","LT.HSC_057","LT.HSC_058","LT.HSC_060","LT.HSC_062","LT.HSC_063","LT.HSC_064","LT.HSC_065","LT.HSC_066","LT.HSC_068","LT.HSC_069","LT.HSC_070","LT.HSC_071","LT.HSC_072","LT.HSC_073","LT.HSC_074","LT.HSC_075","LT.HSC_076","LT.HSC_077","LT.HSC_078","LT.HSC_080","LT.HSC_081","LT.HSC_082","LT.HSC_085","LT.HSC_086","LT.HSC_088","LT.HSC_089","LT.HSC_090","LT.HSC_091","LT.HSC_093","LT.HSC_094","LT.HSC_095","LT.HSC_096","LT.HSC_098","LT.HSC_100","LT.HSC_101","LT.HSC_102","LT.HSC_103","LT.HSC_105","LT.HSC_106","LT.HSC_107","LT.HSC_109","LT.HSC_110","LT.HSC_111","LT.HSC_112","LT.HSC_113","LT.HSC_114","LT.HSC_115","LT.HSC_116","LT.HSC_117","LT.HSC_120","LT.HSC_122","LT.HSC_123","LT.HSC_124","LT.HSC_125","LT.HSC_126","LT.HSC_128","LT.HSC_130","LT.HSC_131","LT.HSC_132","LT.HSC_137","LT.HSC_138","LT.HSC_139","LT.HSC_140","LT.HSC_142","LT.HSC_144","LT.HSC_145","LT.HSC_146","LT.HSC_147","LT.HSC_148","LT.HSC_149","LT.HSC_150","LT.HSC_151","LT.HSC_152","LT.HSC_156","LT.HSC_158","LT.HSC_159","LT.HSC_161","LT.HSC_163","LT.HSC_164","LT.HSC_165","LT.HSC_166","LT.HSC_167","LT.HSC_169","LT.HSC_170","LT.HSC_171","LT.HSC_172","LT.HSC_173","LT.HSC_174","LT.HSC_176","LT.HSC_177","LT.HSC_179","LT.HSC_180","LT.HSC_183","LT.HSC_184","LT.HSC_187","LT.HSC_188","LT.HSC_191","LT.HSC_192","LT.HSC_193","LT.HSC_194","LT.HSC_195","LT.HSC_197","LT.HSC_198","LT.HSC_200","LT.HSC_201","LT.HSC_204","LT.HSC_206","LT.HSC_207","LT.HSC_208","LT.HSC_210","LT.HSC_211","LT.HSC_212","LT.HSC_213","LT.HSC_214","LT.HSC_215"
"ENSMUSG00000030745",7.47583206216956,2.10228572315125,0,3.11935369319036,1.73170459574149,0,7.59962234624371,7.63535064898876,3.53992370339142,3.31152088699042,9.9946192554526,8.92999285131431,2.81919330277666,7.47800459939739,0,7.55712022588758,8.01690307399555,2.36974606215818,1.53984721187356,10.2445784074309,7.96239231718064,8.4546343390903,0.255132360594337,1.32876490270744,9.67318171483007,0.607498708716532,8.86156689513002,1.64120459660513,7.38530417820972,6.55660202353085,2.09849760439921,8.93902695570251,9.30332844575994,8.91569611781515,4.26175584910621,8.88596388969259,1.80166431623806,8.73014064012315,0.490596852942285,0.619295742807511,1.0556029660764,5.34468987567547,8.22234262275093,9.36709542880462,0.496402523125058,0.806916609333584,7.35529182049707,3.21336123285625,0.558970440206636,8.68728051282564,5.39501834826334,1.41384071006801,8.00236246052442,9.57034621217293,4.25588630953302,7.95080289932033,3.28029528361851,9.92853745381251,9.50763017943103,2.4792987422262,8.75175517105876,10.8436894296345,3.20874149871604,2.508238150499,0,4.46873725221648,7.99907448221983,1.70798751929474,0,7.93653841746625,1.48384775795091,7.94004634538006,0,0,3.12356112904382,0.979184473543983,7.99062622610857,0,8.07692657173241,4.1864779573484,3.02988475015514,0,3.48033408381669,8.48407896404377,5.37281801989274,2.9114450691741,0.610209240084371,2.23624984947692,10.0063337061239,2.39918339481632,4.83304798670769,4.19096969998072,10.6295186495307,9.73658344994335,9.56110224426119,9.26905643196582,7.96651081749641,8.99916722737926,6.76881394339895,2.91617112404133,2.72468888102969,0.847592425339792,8.60021705857288,0,8.49166532364475,0,8.05204268157023,8.41272146590057,8.41540951153348,2.66342551508565,1.87250895666638,0,1.59351515198325,0,4.04846818439904,3.11169359926987,0,6.70617205435721,5.54229293673116,7.54983118373415,1.11920683842684,0,0,8.83908523286714,2.51428045993354,2.83028931039977,7.78309407816609,8.49255390634271,2.00722461298971,0,0,6.95017642651515,7.58613605903784,0,0,1.377544803135,0,7.47809113766223,4.96562039064731,8.94885782261244,10.5075247078666,4.13036540276075,10.0685925809065,7.41630541710129,9.5338297160869,8.53139722955915,3.31684687434912,7.44350628025516,8.13422325388742,7.74661961285287,1.37524992442544,7.7086756582688,9.36910469055159,9.03631526053182,7.52756348946522
"ENSMUSG00000009291",4.01546828094748,8.64820588790194,8.63105306485143,1.83322542808082,3.89987165905438,8.2200957600623,8.28014106319002,7.4611999133996,9.62151384069453,9.61962348995332,9.36140860707456,4.34934966404248,9.91917471553559,9.87074192745244,6.66976499914972,6.68902074003173,3.64996037309845,4.14355717454433,7.99274425976442,1.68711027008979,2.79553683749234,9.82355752903727,6.83375964106513,3.09750579392378,0,9.59201176160706,0,3.5355937136807,7.93509689319248,8.22254473723191,4.44559433149367,5.17656196627127,1.99112928700594,4.6964312976391,8.68445445679894,8.53262991113068,8.13075366403461,9.1153243855235,8.90000827237343,7.66618263056313,9.8232626015709,2.08256622022281,8.97128595860318,2.50494276929837,1.6104437637044,7.11012013510796,9.59966735261517,8.47238151009673,2.25874202097048,8.09939982133406,8.16286860127176,1.68673534201124,9.70884331466417,4.34363394173818,9.01400792151542,7.25669452653602,2.58022094669267,3.67005521837412,5.19507931472913,8.93521259233905,8.5436890734109,7.59978398639484,4.68573335493302,7.74914778328775,9.66556983074169,4.93542709548011,2.82120398065256,8.03895158103598,9.16300569072933,8.60215826623406,9.01824986113736,8.64531639819126,2.08946019415265,7.65572442005407,6.35775142134301,8.10541922352923,0.550750783777762,7.73317160601028,3.99508632673959,3.7976133955418,8.4700240289982,1.33566014404158,9.80594848690278,9.46208546416646,2.19152964421628,7.71258792675976,6.59722523838696,1.51392199205499,6.75648838532103,10.335461352125,1.29132812159756,0,9.40446225916813,8.89828248972058,7.29069938966263,5.79778410372461,4.91863514939158,4.32597203856128,3.40656787092812,1.85573482012522,9.24086059438971,9.69013641276415,9.37853804486519,6.86365035042319,3.60054691242818,2.34885025507261,9.508662428282,9.49294758053514,7.86736654903593,0,9.79766779284978,8.70276136708561,1.59351515198325,2.25869310166085,1.68748694639396,7.19214855713501,5.03631028923476,1.34681129067592,8.53619949682681,10.222301912271,8.2892128518386,9.15313628529131,5.33984019883292,9.52378416400175,8.87879154761487,9.09813473987047,8.94729659357155,9.98973519519669,3.70932642419521,3.93263161016241,8.77072972321612,9.82757577882107,8.41360872062436,9.82254279582803,3.03975267908324,9.13849423053972,9.64068009029336,8.60195505380821,9.04244798898413,3.89918190749327,1.75408716281649,9.69114454105494,6.88849032866901,3.62306090283552,7.68359648056887,8.86956377234601,9.06179799990871,8.2033968018801,1.96947459397497,8.63780340826916,3.40118956034575,2.76194009012847,0,1.02405881128653,9.69787833646935
"ENSMUSG00000034707",4.01546828094748,3.44382865779929,3.41217321087977,0,1.73170459574149,6.00755237766642,8.65758130810491,0,3.16565050341337,0,9.07948303825699,3.79934841823105,9.57028984663502,9.67073205864677,5.68386603652961,0,3.12134710141835,1.62492006178338,7.38339694395657,0,1.12999413394047,0,6.63749932795138,7.31964427937292,2.60545380701951,2.22197211603018,3.22699371421414,8.06623438967724,4.34966850726015,0,2.42675914074138,4.9608027600457,0.994092255853422,5.98458144439323,0,7.71250133664624,0,2.6318484579276,0,0,4.74878763816278,1.3883547736917,0.56719942363499,6.24451210654134,0,1.32131441978043,7.66243101814385,1.40872160843829,8.10820748743129,7.83881776954525,2.77997116486092,1.41384071006801,7.65466716024452,10.1546760283422,4.07398875485678,1.5123594305701,1.16676569756253,10.1591290009146,9.29903798007544,2.74853195045801,6.90649562790177,0.689427461035135,3.20874149871604,0,2.32925776003949,2.38638952190473,2.47265405029287,3.54689576727713,2.10480899443857,2.63020270207789,1.48384775795091,8.81304276276595,4.84172400804935,8.01670376111486,5.78155792174639,6.92994678158027,0.550750783777762,0,3.25404096862887,3.26361397988948,2.53064419650245,3.10761208092942,9.5033978751732,2.46961664819895,9.05211283912204,0,9.08414008115293,3.98612221179909,2.38637433117368,8.12348992222459,2.41754147535722,0,0,4.86497496606881,6.02935222608828,4.80317513534542,6.53460989574062,5.60408167575257,4.64446622440261,8.29468315191091,7.52564435245488,1.37795154213954,0,4.29125328785229,2.71483128759974,2.83618100524318,9.067122028654,2.32120083669954,1.19194721793886,8.33891012572607,10.4954903269204,1.06320433317614,9.27253249715235,1.53246102941057,2.44411125208806,6.85374006161235,0,1.34681129067592,3.56771715454628,1.52738906621678,1.74181222392703,2.58849964258708,2.56984724909105,3.0399633059333,7.50517517489631,2.02008744899233,8.32161418557012,0,7.5564679606464,0,4.438916476252,2.56222992642808,1.29819375295658,0,2.81138552456951,2.06919221697739,1.19800498157266,8.28705848614533,0,0,5.89571857132802,7.37618047753019,2.15551331730576,2.7356429284272,3.57677161242192,4.08380323263273,1.69653267638463,1.71246771275853,1.29755965877915,6.72190983577307,1.37524992442544,8.79059990571649,6.52589592216841,1.61695257608434,0
"ENSMUSG00000037720",2.59872025106356,7.23718186081489,0,2.61510001208265,10.1350176417013,8.58595202855189,7.75820005883456,9.11610526472326,3.16565050341337,1.99133254863847,3.42354024569835,7.32533011852682,1.5941785124568,1.49004843776879,9.14416408629172,7.38623396594812,7.0009352891613,2.85852856867465,9.32205978848685,4.39101126039535,7.77938084618801,7.81356430102649,10.2010787835873,3.33217119523515,8.48664724448962,3.45268652485753,0,7.11636486514034,3.2186672541056,6.94600136663453,5.74206300091208,8.98980626057107,5.54300199658713,3.7510277404544,6.8813056455615,6.16294681394799,1.80166431623806,1.84763545594962,7.88212391724179,4.79733763274084,8.2936563017368,2.08256622022281,1.54921491071775,3.90965836935237,2.46404256992907,10.2190538920035,6.31735372146913,6.4711216128075,7.3047684744667,7.33649312304817,8.49556600994779,3.38293200435628,0.71241871058166,8.0133269133742,1.70626007688853,8.88142470461026,7.05504691227246,3.00673652172396,2.66561517516927,1.71726811208725,8.45754330644206,7.0321052794739,5.30300278297143,7.98993049093173,6.11754844889556,7.2191349915543,2.82120398065256,9.47680515423013,9.37391470462956,5.22256921035155,9.17446828309468,6.60711562756482,7.21265622927774,10.7806171459033,10.1535727740173,9.81997228264963,7.97471840988952,9.57823825831919,3.99508632673959,5.31169776109431,1.76092271307742,0,6.98086212809821,2.00933901803309,0.67323913079649,2.9114450691741,8.13487636620583,2.71535760941789,2.38637433117368,2.39918339481632,6.81326834905207,8.90975171553381,5.54690794243696,2.95490779548221,7.57341859154456,2.3099549110815,7.69209015357117,2.52707907121068,1.76598332633796,2.64125030201523,4.15627773790663,3.40516801386684,7.65709934424147,9.42577933652259,7.90870543628535,9.66106685475502,1.21128604313703,7.3999756874033,7.80243455792646,7.04128902017816,8.41656993915936,0,7.7201081484494,1.53246102941057,2.93788192400416,8.40889246785348,6.371760359694,0,8.08976972740915,8.86422108267671,1.11920683842684,9.32841746691932,7.31287296624991,2.20550221563105,2.05035691398321,3.34599968778916,7.2198927788141,0,6.07557080762842,8.54712406517121,8.68494057703122,0,1.97027055691088,7.13704332167874,0,2.53475254358734,2.28766906710767,3.58365383511875,8.91566063379832,1.57946050113969,2.87348682132619,3.58601483122705,2.62828532754663,1.27210644092254,3.13891544938403,7.52230565084712,3.31684687434912,1.71246771275853,8.81411208490068,0,3.16521128829832,2.49222812975959,3.30634698938248,7.96041752457552,1.8908942524348
"ENSMUSG00000000983",2.59872025106356,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19689821016323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26441324323934,1.67284218846193,0,0,7.96739119818963,0,0,0,5.9859183366446,0,0,0,0.855112578188551,0,0,0,0,1.63222781437705,1.40872160843829,0,0,1.56370909916498,7.95034829890015,0.71241871058166,0,0,0,0,1.74235732563723,1.47594575563256,0,0,8.02996878187979,2.69976436576965,0,0,0,0,0,0,0,0.677150991454775,6.04595861699627,0,0,0,0,0,0,0,0,0,0,0,0,0.67323913079649,2.09148224006488,0,0,0,0,6.79457810818117,4.19096969998072,0,1.70100528617857,0,0.841357409114568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82700156507219,0,1.34681129067592,0,0,0,0,0,1.48860516434085,0,0,0,0,0,0,0,0.986403483899541,0,0,0,0,0,0,0,1.57946050113969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000040152",2.59872025106356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4304332001122,0,0,0,0,0,1.06640650246394,0,0.994092255853422,0,1.8470228708866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736810521932073,0,0,0,0,0,0,0,0,0,0,0,0,1.90630530848818,0,0,0,1.33163637704038,0,1.0707117317687,1.44909995209106,0,8.99535348551073,0,0,0,0,0,0,0,0,0,0,0,2.25775638809063,0.67323913079649,2.09148224006488,0.610209240084371,1.51392199205499,0,0,1.29132812159756,2.15474467612099,1.04541756178093,1.08789535440078,0,9.17338531957319,0,1.94801054528385,1.76598332633796,1.20769314649809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03103750919268,0,0,0,0,0,1.48860516434085,0,0,1.94395607863954,0,0,0,0,6.16287996422957,8.78208613304025,0,7.00691711569592,1.377544803135,9.44829318114989,9.02149764083389,0,1.57946050113969,0.840799767190605,1.90773252141154,0,0,0,0,1.69653267638463,2.47363578822897,1.96947459397497,1.7327206871433,1.37524992442544,1.10876905485499,1.68846921704418,1.61695257608434,9.52168727611142
"ENSMUSG00000027698",3.47443359233466,9.38373241268701,7.7030624322771,8.33975814670316,8.49499953595565,8.54262752733506,1.26811936196807,7.81506897979058,8.75342463920535,10.3623931957268,0,3.79934841823105,9.92517975785678,9.2879420400436,2.62523552782028,7.36885170316661,9.13762144804166,2.36974606215818,6.8748690281326,1.68711027008979,8.98340939884033,8.12706317071946,0.255132360594337,0,8.4310424656622,8.23627829962874,4.14781925893223,8.24818576570481,5.58754005272942,7.94544642276087,2.69400044684557,3.76120911243882,3.68951414845022,4.6964312976391,8.69353460929293,0,0.870850421312503,7.11636686999245,0.490596852942285,8.2827013526142,2.40989244075694,9.47249836372465,0.56719942363499,5.0761262613408,1.6104437637044,7.47471624291583,9.360238877212,2.1076998782936,9.73604924922399,7.66968026116791,7.36907220069269,9.2091650024124,9.34660849009897,7.01889984472364,4.07398875485678,1.91805915507912,8.37586831373879,3.3761871156955,2.19008341628456,9.46533916498802,1.18420154384021,6.99100637470851,7.27533137853833,2.508238150499,7.55600192770948,1.63887839136913,3.10171721935076,0.979360938499711,1.0707117317687,8.4534191023453,1.13616381856676,2.95075691810165,0.859152192528657,7.12459156764761,0,0,0,0,2.39784975898927,3.26361397988948,2.53064419650245,2.82693235739606,9.10241880109577,9.18671874528285,9.76451095899416,3.81223416564176,8.62692807336842,2.71535760941789,3.77455012910227,2.39918339481632,1.29132812159756,8.93031944621416,11.0780908637413,9.84473702314186,9.33126278444884,2.05898855457779,9.16306477023717,2.26640514558354,1.76598332633796,9.3629508763562,3.37159995878449,11.5841464772408,4.73129227097179,2.11027051249784,0,8.66648652658568,1.21128604313703,7.91198397970582,8.32583439026693,8.74985634430774,1.87250895666638,0.627404873023133,6.64203783116482,0,0,1.82700156507219,8.52807133500672,8.67957060992672,7.68793600160247,1.52738906621678,1.11920683842684,1.41769116836688,5.91287945081656,8.20655816543904,8.14065875545687,4.27325497462213,3.63114744887474,10.1096820881243,10.0676075237721,2.34401982152674,9.3744015822185,2.30011173430272,0,2.04982726161514,8.359597451625,2.06919221697739,1.19800498157266,9.30827826780885,8.26443021972215,9.00018382051511,7.21844207986138,5.08857704965297,2.98377669056553,8.1783582558485,8.34108166506236,10.0198694511423,8.11201656509336,8.25807609572335,7.39818484337079,1.7327206871433,1.37524992442544,8.60593445615719,8.36643369601071,6.45656155088535,6.37393826423857
"ENSMUSG00000041992",0,0,0,0,0,0,0,1.52809189182743,5.44376112437878,0,0,0,0,0,0,0,0,0,0,1.68711027008979,0,0,0,0,0,0,0,0,0,0.26441324323934,1.06640650246394,0,0.994092255853422,0,1.8470228708866,0,0,0,0,2.66931058733606,0,0.855112578188551,0.56719942363499,0,0.496402523125058,0,8.29410176854608,0,0.960834168065642,0,0,0,0,2.89421514542838,1.70626007688853,0,0,2.50884146581568,9.14411270635206,0,0,1.15399129600782,0,2.04480179550579,0,1.63887839136913,0,0,0,0,0,1.69770651100448,0,0,0,0,0.550750783777762,0,0,0,0,0,0,0,0.67323913079649,0,0.610209240084371,0,1.26871732316025,0,0,0,0,0,0,0,0,0.965549357198708,0,0,0,0.847592425339792,2.21776281104008,0.734260452843198,0,0,1.86031882941633,0,1.19194721793886,0,0,0.627404873023133,0,0,0,0,0,0,4.92196039992382,1.52738906621678,0,0,0,0,1.36235326072001,2.83028931039977,0,0.866944115500717,0,0,0.719440120483896,0,0,2.04982726161514,1.14006975518086,0,1.19800498157266,0,1.59284210698955,0,0,1.90773252141154,0,0,0,0,0,0,0,0,1.37524992442544,0,1.68846921704418,0,0
"ENSMUSG00000031480",0,0,0,2.61510001208265,0,0,0,0,0,8.61051308590137,3.05263994170669,0,0,1.49004843776879,1.84194303351209,1.58665959877933,2.27828225535898,2.36974606215818,0,0,1.12999413394047,0.945218189792169,0.255132360594337,1.32876490270744,1.4304332001122,0,3.75965893178838,3.5355937136807,0,8.47216302984767,2.69400044684557,1.81223403303366,0,2.36587266236184,0,3.79138945384431,0.870850421312503,2.6318484579276,1.77827425208345,1.38315151770616,1.0556029660764,8.43629619849162,0,3.37191238321692,1.1583851798073,2.4585947242102,1.63222781437705,2.1076998782936,2.10853198463689,0,2.2963861811126,9.99855608238213,7.48506560423339,4.34363394173818,1.70626007688853,8.83535400396267,0,1.74235732563723,2.66561517516927,2.97533583759831,9.47496724593199,0.689427461035135,0,7.55895596730061,2.81520671252634,2.38638952190473,3.10171721935076,1.70798751929474,0,0,2.19971128721119,2.45620090794417,0,0.675525815053553,2.2802682367715,0,0,0,2.39784975898927,0,0,7.47389642936729,2.13318356470302,0.812698904075951,8.13483594736386,2.09148224006488,1.03770634002523,2.23624984947692,7.04527848936202,0,2.41754147535722,2.15474467612099,9.45126081650259,2.12991320721449,1.85095252796198,10.4585313462878,1.28936723444037,1.53884303954142,4.33688738380966,7.60609186504009,6.91508790583464,0,0,0.734260452843198,0,9.65008149336847,1.86031882941633,2.32120083669954,2.27912260692441,0,1.87250895666638,1.39744768368114,9.0379251219004,9.00812653978855,2.44411125208806,0,0,1.34681129067592,0,1.52738906621678,0,6.63840689253054,0,1.48860516434085,0,4.02506591209291,0,0.866944115500717,2.00722461298971,0,7.82428084712938,0.986403483899541,8.24344084467077,8.67137485245069,1.14006975518086,0,2.28766906710767,0,1.59284210698955,2.31532317294676,0,2.70141112739267,2.62828532754663,9.88185243165425,8.21784832606827,1.22017162341345,8.8468948425323,0,8.77622970560298,1.7327206871433,6.41766366172336,0,7.16270649978884,0,0
"ENSMUSG00000044393",0,0,0,2.61510001208265,1.73170459574149,0,0,0,0,1.99133254863847,0,0,0,7.30726105019904,1.19689821016323,0,0,2.36974606215818,0,0,0,0,0.255132360594337,1.32876490270744,0,0,2.37339045695993,1.64120459660513,0,1.14201119024058,1.67284218846193,0,1.57708012030457,3.21867068622045,1.8470228708866,0,0.870850421312503,1.84763545594962,1.14735754951579,0,1.0556029660764,0,0.56719942363499,3.90965836935237,1.1583851798073,0,0,0,7.71860378571692,0.736810521932073,1.56370909916498,1.41384071006801,0.71241871058166,2.89421514542838,0,0.945893097279513,0,1.74235732563723,1.47594575563256,9.28659450491816,1.18420154384021,1.50483911811786,1.90630530848818,2.04480179550579,1.59107313811208,0,0.814296069185091,1.55737761299468,1.67849504542778,4.5542754593554,0.677150991454775,1.69770651100448,1.78321189760258,0,2.2802682367715,0,0,0,0,2.40651726687929,1.76092271307742,0,0,0,0.67323913079649,0,1.36705886972459,1.51392199205499,0,0,0,2.15474467612099,0,0,0,0,0,0,0,1.85573482012522,2.24492295331362,1.37795154213954,2.21776281104008,0.734260452843198,0,0,0,0,0,0,8.68264347174739,0,0,0,0,0,0,0,1.06056010063064,0,0,0,0,0,1.36235326072001,7.01519779147254,0,1.40468047095534,0,3.19445061205298,0,2.30011173430272,1.29819375295658,0,1.14006975518086,1.377544803135,0,0,0,0,0.840799767190605,0,0,1.93744937999928,1.35711465751744,0,0,0,0,0,0,0,0,0,1.23531359244183
"ENSMUSG00000001249",0,1.40432861542016,0,0,1.73170459574149,3.18903205313163,1.26811936196807,0,3.16565050341337,0,0,0,0,0,1.19689821016323,0,4.34020627071229,2.36974606215818,10.0572627394249,5.00367191029993,3.9319611738944,3.98255384338753,10.8385620960232,4.14001207464671,4.62841601760652,3.38198598722275,0,0,0,0.26441324323934,1.67284218846193,0,1.57708012030457,0,0,0,0,0,0,0,0,4.95090211148204,0.56719942363499,2.50494276929837,0,9.64103003673931,1.63222781437705,1.40872160843829,0.558970440206636,0,2.2963861811126,2.11400410503749,0,0,0,0,1.16676569756253,0,0,1.10034923654537,0.710338506395536,0.689427461035135,4.12853046131145,3.14002840875907,4.0960821199597,3.98182103427731,2.26068804576356,8.5271229569621,2.7009604885992,2.15728732637065,8.73564094150763,5.29077188080041,8.05279029169895,9.57214804041785,3.12356112904382,9.42369080305696,1.92185021168399,8.76488493767765,2.39784975898927,2.40651726687929,0,0,0,0,0,0,0,0,1.26871732316025,1.64962579974876,0,0,0,0,0,0,0.444722264326354,0,1.76598332633796,0,1.52108037781207,0,2.21776281104008,0,0,0,0,0,0,0,0,0.627404873023133,0,1.94079944145318,1.68748694639396,9.34593124711049,0,0,0,2.73290092650447,0,0,0,0,0,0,0,0,2.00722461298971,0,0,0.986403483899541,0,0,0,2.88616631186881,1.84335838281279,0,0,0,0,0,0,1.27210644092254,0,0.735411394642839,0,0,0,0,0,1.72823888542034,0,1.02405881128653,0
"ENSMUSG00000005465",0,0,0,0,5.3384386669601,0,0,6.60119304774229,8.01572586886,1.99133254863847,0,0,0,9.65786664246403,1.19689821016323,0,8.51902690677385,0,2.26761794456541,0,6.39575681393371,8.40822657363312,0.133198683641848,0,1.4304332001122,0,0,3.24443756155349,8.25584553718499,0.26441324323934,1.67284218846193,1.81223403303366,0,4.13902526709205,7.80987128588241,7.77729287911004,0.870850421312503,0,1.14735754951579,1.05119824775138,0,0,8.97956879372924,9.00951935532394,0.496402523125058,1.32131441978043,1.63222781437705,8.03613422917382,0,0.736810521932073,0,0.636746162638117,0,3.79376980682518,1.70626007688853,1.91805915507912,1.80329168773309,9.1455277239575,8.59849949728443,0,1.54030701777633,0.689427461035135,8.3086806927766,5.67295290094726,2.32925776003949,9.17010597537022,2.26068804576356,0.979360938499711,0,0,1.13616381856676,2.45620090794417,6.01099946038277,0.675525815053553,2.2802682367715,0.571118906505361,0.550750783777762,0,1.64850477659925,3.7976133955418,7.75504335605808,5.84259295086595,2.95859938734056,8.09852928658132,0.67323913079649,8.18638807582037,8.99763025025498,9.97033732124465,0,2.88997333039817,8.9159641505615,6.6601250256047,0,3.61546003942235,0.902365063750022,7.94970788359747,0,0.965549357198708,3.94545263864269,1.85573482012522,0,0.847592425339792,2.21776281104008,0,0,8.97308654854662,5.51490943492742,8.42954605762128,0,6.43238628440581,0,0.627404873023133,1.59351515198325,1.53246102941057,0,0,5.67231095546619,0,8.03109666946184,9.70564637326994,1.74181222392703,1.41769116836688,8.89177367212462,0,0,8.54628569970957,2.743123998316,0.866944115500717,2.00722461298971,0,5.88725383760944,5.29529510786587,1.29819375295658,0,2.20531442318499,8.79868492133738,1.19800498157266,0.792945270528281,3.47016589957815,2.31532317294676,0.840799767190605,1.90773252141154,1.44765097149839,2.39105776862728,0,8.65075704807022,0,7.67010106571352,5.81784934374199,7.59882531128193,7.75627170801976,1.10876905485499,7.55262455473147,1.02405881128653,1.23531359244183
"ENSMUSG00000000791",0,2.10228572315125,0,0,0,0,0,0,0,0,1.77923008183467,7.47255087033339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607498708716532,0,0,0,0.138255780239911,1.06640650246394,0,0.994092255853422,0,3.13630802459518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56370909916498,0,0,3.79376980682518,9.1864275366863,0,0,0,0,0,0,0,0,2.04480179550579,0,0,0,0,0,0,0,4.40562741376788,0.859152192528657,0,0,0,0,0,1.64850477659925,2.40651726687929,1.76092271307742,0,6.23860686996521,1.32940413940479,0.67323913079649,0,1.03770634002523,9.97033732124465,0,1.64962579974876,0,0,0,1.70100528617857,0,0,0,0,1.76598332633796,0,0,0,0,0,0,0,5.02549605698336,3.16911691415436,0,0,0,0,0,0,0,0,0,1.34681129067592,1.06056010063064,0,0,0,2.56984724909105,0,0,0,1.94395607863954,7.5482657130879,0,0,0.719440120483896,0,0,0,0,0,0,0,0,0,1.75408716281649,1.90773252141154,0,0,0,0,0,0,8.74715051209954,8.01632321705488,1.37524992442544,1.72823888542034,0,0,0.746022550590074
